"adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","Platform_ORF","GO.Function","GO.Function.ID","GO.Process","GO.Process.ID","GO.Component","GO.Component.ID","Chromosome.annotation","ID","Entrez.ID","Standard.Error","Probablity"
0.998974957609354,0.74328142034559,-0.345404876415332,-5.79710361244895,-0.519516425993491,"Z1549///ECs1289","beta-ketoacyl-[acyl carrier protein] synthase///3-oxoacyl-ACP synthase","Z1549",NA,NA,NA,NA,NA,NA,"NC_002655.2 (1442510..1445068)///NC_002695.1 (1358738..1361296)","1761309_s_at","959185",1.9481139156272,0.00302714499805785
0.998974957609354,0.743347466950917,-0.345311741606167,-5.79713804730385,-0.0666097812284168,"phnA///phnA///yjdM///ECs5090","PhnA protein///hypothetical protein///zinc-ribbon family protein///hypothetical protein","b4108",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4884933..4885415, complement)///NC_002655.2 (5210832..5211167, complement)///NC_000913.3 (4326399..4326734, complement)///NC_002695.1 (5180847..5181182, complement)","1764505_s_at","1037973",0.249844728721476,0.00302704107608501
0.998974957609354,0.743371885518573,0.345277308946551,-5.7971507758985,0.0909941656356885,"yehY///yehY","ABC transporter permease///putative ABC transporter permease","b2130","protein binding","GO:0005515","glycine betaine transport","GO:0031460","plasma membrane///plasma membrane///plasma membrane///ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing","GO:0005886///GO:0005886///GO:0005886///GO:0055052","NC_004431.1 (2509107..2510264, complement)///NC_000913.3 (2217400..2218557, complement)","1762149_s_at","1037998",0.3413414575243,0.00302700266298098
0.998974957609354,0.743692657740601,-0.344825031805306,-5.79731785537749,-0.526741236687946,"gltD","glutamate synthase subunit beta","c3974",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3792690..3794108)","1762479_at","1040344",1.97852737587444,0.00302649848572485
0.998974957609354,0.743898330408696,-0.34453508407947,-5.79742485773694,-0.230729409131992,"ygbE///ygbE///ECs3603","hypothetical protein///DUF3561 family inner membrane protein///hypothetical protein","b2749","molecular_function","GO:0003674","regulation of biological process","GO:0050789","plasma membrane","GO:0005886","NC_002655.2 (3660835..3661158, complement)///NC_000913.3 (2873014..2873337, complement)///NC_002695.1 (3593537..3593860, complement)","1767271_s_at","957011",0.867387243461113,0.00302617564052312
0.998974957609354,0.743904380654948,0.344526555235853,-5.79742800392566,0.0684844784576928,"napC///napC///napC///ECs3091","cytochrome c-type protein NapC///cytochrome C///quinol dehydrogenase, electron source for NapAB///cytochrome c-type protein NapC","b2202","electron transfer activity","GO:0009055","anaerobic respiration///anaerobic respiration","GO:0009061///GO:0009061","integral component of plasma membrane///integral component of membrane","GO:0005887///GO:0016021","NC_004431.1 (2585165..2585767, complement)///NC_002655.2 (3102479..3103081, complement)///NC_000913.3 (2297657..2298259, complement)///NC_002695.1 (3031210..3031812, complement)","1761206_s_at","1038151",0.257461906301917,0.00302616614843028
0.998974957609354,0.743960371374362,-0.344447628248716,-5.79745711563253,-0.415395128430003,"kpsC","KpsC protein","c3690",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3516742..3518769)","1764763_at","1039730",1.56200251917693,0.00302607831943488
0.998974957609354,0.744212356637011,0.344092449644223,-5.79758804237627,0.0734508505353038,"erfK///erfK///ldtA///ECs2785","hypothetical protein///hypothetical protein///L,D-transpeptidase linking Lpp to murein///hypothetical protein","c2476",NA,NA,NA,NA,NA,NA,"NC_004431.1 (2317279..2318214, complement)///NC_002655.2 (2808225..2809157, complement)///NC_000913.3 (2062391..2063323, complement)///NC_002695.1 (2731861..2732793, complement)","1766673_s_at","1037719",0.27648095167942,0.00302568334947018
0.998974957609354,0.74437074110619,-0.343869229242651,-5.79767026058152,-0.0592760735680322,"rimI///rimI///rimI///rimI","ribosomal-protein-alanine N-acetyltransferase///ribosomal-protein-alanine N-acetyltransferase///ribosomal-protein-S18-alanine N-acetyltransferase///ribosomal-protein-alanine N-acetyltransferase","b4373","peptide alpha-N-acetyltransferase activity///N-acetyltransferase activity///ribosomal-protein-alanine N-acetyltransferase activity///ribosomal-protein-alanine N-acetyltransferase activity","GO:0004596///GO:0008080///GO:0008999///GO:0008999","cellular protein modification process///N-terminal protein amino acid acetylation///N-terminal protein amino acid acetylation///N-terminal peptidyl-alanine acetylation///N-terminal peptidyl-alanine acetylation","GO:0006464///GO:0006474///GO:0006474///GO:0017189///GO:0017189","cellular_component","GO:0005575","NC_004431.1 (5197106..5197552)///NC_002655.2 (5496225..5496671)///NC_000913.3 (4608185..4608631)///NC_002695.1 (5466231..5466677)","1760544_s_at","1037088",0.223269624931043,0.00302543534603708
0.998974957609354,0.744531171682843,-0.343643145495399,-5.79775348165541,-0.356639243798989,"Z2976///ECs2631","hypothetical protein///derepression protein","Z2976",NA,NA,NA,NA,NA,NA,"NC_002655.2 (2673938..2674168)///NC_002695.1 (2598727..2598957)","1767482_s_at","961888",1.34420335269816,0.00302518433818417
0.998974957609354,0.744588822671228,-0.343561906933057,-5.79778337271569,-0.052253573511587,"sucA///sucA///sucA///sucA","2-oxoglutarate dehydrogenase E1///2-oxoglutarate dehydrogenase E1///2-oxoglutarate decarboxylase, thiamine triphosphate-binding///2-oxoglutarate dehydrogenase subunit E1","b0726","magnesium ion binding///oxoglutarate dehydrogenase (succinyl-transferring) activity///oxoglutarate dehydrogenase (succinyl-transferring) activity///protein binding///thiamine pyrophosphate binding///identical protein binding","GO:0000287///GO:0004591///GO:0004591///GO:0005515///GO:0030976///GO:0042802","tricarboxylic acid cycle","GO:0006099","cytosol///cytosol///oxoglutarate dehydrogenase complex","GO:0005829///GO:0005829///GO:0045252","NC_004431.1 (785281..788082)///NC_002655.2 (837005..839806)///NC_000913.3 (758706..761507)///NC_002695.1 (835351..838152)","1766868_s_at","1035834",0.196994690640458,0.00302509418711118
0.998974957609354,0.744721952288575,-0.343374318183967,-5.79785236874201,-0.0558000026837213,"queA///queA///queA///queA","S-adenosylmethionine:tRNA ribosyltransferase-isomerase///S-adenosylmethionine--tRNA ribosyltransferase-isomerase///S-adenosylmethionine:tRNA ribosyltransferase-isomerase///S-adenosylmethionine--tRNA ribosyltransferase-isomerase","b0405","S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity///S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity","GO:0051075///GO:0051075","tRNA wobble guanine modification///tRNA wobble guanine modification///queuosine biosynthetic process///queuosine biosynthetic process///response to radiation","GO:0002099///GO:0002099///GO:0008616///GO:0008616///GO:0009314","cytosol","GO:0005829","NC_004431.1 (499203..500273)///NC_002655.2 (488643..489713)///NC_000913.3 (425011..426081)///NC_002695.1 (488641..489711)","1768690_s_at","1036106",0.210479565906259,0.00302488610616414
0.998974957609354,0.744817971519191,-0.343239029251627,-5.79790210637801,-0.0654224264250249,"ymfR","e14 prophage; uncharacterized protein","b1150",NA,NA,NA,NA,NA,NA,"NC_000913.3 (1205549..1205731)","1768594_at","945700",0.246872953072013,0.00302473611428382
0.998974957609354,0.745027927153702,-0.342943231993098,-5.79801078829162,-0.0541528072232396,"yieM///yieM///viaA///yieM","hypothetical protein///hypothetical protein///stimulator of RavA ATPase activity; von Willebrand factor domain protein///hypothetical protein","b3745",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4429185..4430636, complement)///NC_002655.2 (4790577..4792028, complement)///NC_000913.3 (3928152..3929603, complement)///NC_002695.1 (4721596..4723047, complement)","1760387_s_at","1040417",0.204523053518268,0.00302440839221
0.998974957609354,0.745104022241695,0.342836033605231,-5.79805015312469,0.3241615769621,"c1649","hypothetical protein","c1649",NA,NA,NA,NA,NA,NA,"NC_004431.1 (1485730..1485879)","1762874_at","1035425",1.22466865993948,0.00302428969927252
0.998974957609354,0.745156245039646,0.342762467784661,-5.79807716080016,0.0725065488559427,"garR///garR///garR///garR","tartronate semialdehyde reductase///tartronate semialdehyde reductase///tartronate semialdehyde reductase///2-hydroxy-3-oxopropionate reductase","b3125","2-hydroxy-3-oxopropionate reductase activity","GO:0008679","D-glucarate catabolic process///galactarate catabolic process","GO:0042838///GO:0046392","cellular_component","GO:0005575","NC_004431.1 (3709186..3710076, complement)///NC_002655.2 (4078318..4079208, complement)///NC_000913.3 (3271867..3272751, complement)///NC_002695.1 (4011102..4011992, complement)","1767298_s_at","1040122",0.273985451685276,0.00302420826835184
0.998974957609354,0.745227624056923,0.342661920254024,-5.79811406514304,0.11817174429182,"c4780///yigN///yigN///rmuC///ECs4762","hypothetical protein///DNA recombination protein RmuC///DNA recombination protein RmuC///DNA recombination protein///DNA recombination protein RmuC","c4780",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4543132..4543290)///NC_004431.1 (4543185..4544612)///NC_002655.2 (4882406..4883833)///NC_000913.3 (4017333..4018760)///NC_002695.1 (4813642..4815069)","1765738_s_at","1038725",0.44667467632585,0.00302409700149471
0.998974957609354,0.745361653910784,-0.342473130986983,-5.79818332932746,-0.0643608988818318,"gcl","glyoxylate carboligase","b0507",NA,NA,"allantoin assimilation pathway///glycolate metabolic process","GO:0009442///GO:0009441",NA,NA,"NC_000913.3 (533916..535697)","1767725_at","945394",0.243410397934041,0.00302388818050279
0.998974957609354,0.745464257696972,-0.342328616876412,-5.79823632499879,-0.559026451953097,"c3878","hypothetical protein","c3878",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3707204..3707332)","1762755_x_at","1040120",2.11510865569745,0.00302372841631359
0.998974957609354,0.7455817083039,0.342163201726809,-5.79829695927022,0.184527085957997,"Z2379///Z2105","hypothetical protein///hypothetical protein","Z2105",NA,NA,NA,NA,NA,NA,"NC_002655.2 (2145743..2146237, complement)///NC_002655.2 (1893311..1893541)","1761445_s_at","961119",0.698506339424905,0.00302354563462714
0.998974957609354,0.745619290211359,-0.342110274404112,-5.79831635431683,-0.0799298118211791,"dld///dld","D-lactate dehydrogenase///D-lactate dehydrogenase, FAD-binding, NADH independent","b2133","D-lactate dehydrogenase (cytochrome) activity///electron transfer activity///oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor///flavin adenine dinucleotide binding///(R)-2-hydroxyglutarate dehydrogenase activity///FAD binding","GO:0004458///GO:0009055///GO:0016901///GO:0050660///GO:0051990///GO:0071949","aerobic respiration///anaerobic respiration///lactate oxidation///lactate oxidation///respiratory electron transport chain///respiratory electron transport chain","GO:0009060///GO:0009061///GO:0019516///GO:0019516///GO:0022904///GO:0022904","plasma membrane///extrinsic component of cytoplasmic side of plasma membrane///extrinsic component of cytoplasmic side of plasma membrane","GO:0005886///GO:0031234///GO:0031234","NC_004431.1 (2513871..2515586)///NC_000913.3 (2222185..2223900)","1767428_s_at","1038004",0.302612039709526,0.00302348717068834
0.998974957609354,0.74563601746905,0.342086717444782,-5.79832498576945,0.0592573305757824,"moaD///moaD///moaD///moaD","molybdopterin synthase small subunit///molybdopterin synthase small subunit///molybdopterin synthase, small subunit///molybdopterin synthase small subunit","b0784","protein binding","GO:0005515","Mo-molybdopterin cofactor biosynthetic process","GO:0006777","cytosol","GO:0005829","NC_004431.1 (841669..841914)///NC_002655.2 (943066..943311)///NC_000913.3 (819048..819293)///NC_002695.1 (941413..941658)","1768589_s_at","1037756",0.224362050984883,0.0030234611526179
0.998974957609354,0.745645492288452,-0.342073374176115,-5.79832987459541,-0.0904719039975799,"stpA///stpA///stpA///ECs3530","DNA binding protein, nucleoid-associated///DNA binding protein///DNA binding protein, nucleoid-associated///DNA binding protein","b2669","transcription regulatory region sequence-specific DNA binding///DNA-binding transcription repressor activity///DNA binding///DNA binding///AT DNA binding///bent DNA binding///protein binding","GO:0000976///GO:0001217///GO:0003677///GO:0003677///GO:0003680///GO:0003681///GO:0005515","gene silencing","GO:0016458","cytosol///cytosol///protein-DNA complex","GO:0005829///GO:0005829///GO:0032993","NC_004431.1 (3076762..3077166, complement)///NC_002655.2 (3587568..3587972, complement)///NC_000913.3 (2798091..2798495, complement)///NC_002695.1 (3520278..3520682, complement)","1761831_s_at","1038981",0.34256105570423,0.00302344641616863
0.998974957609354,0.745670051872117,0.342038787554644,-5.79834254590506,0.065344446969231,"gtrB","CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase","b2351",NA,NA,NA,NA,NA,NA,"NC_000913.3 (2468214..2469134)","1763775_at","949098",0.247443960429541,0.00302340822121474
0.998974957609354,0.745698579213114,-0.341998613842608,-5.79835726259409,-0.0517764564767234,"ydgJ///Z2629///ydgJ///ECs2332","oxidoreductase///oxidoreductase///putative oxidoreductase///oxidoreductase","b1624","protein binding","GO:0005515","regulation of biological process","GO:0050789","cellular_component","GO:0005575","NC_004431.1 (1863791..1864831, complement)///NC_002655.2 (2378186..2379226, complement)///NC_000913.3 (1703268..1704308, complement)///NC_002695.1 (2302899..2303939, complement)","1760468_s_at","1036088",0.19608822185035,0.0030233638615058
0.998974957609354,0.745760335546333,0.341911647507957,-5.79838911501271,0.0557561200848511,"rpoB///rpoB///rpoB///rpoB","DNA-directed RNA polymerase subunit beta///DNA-directed RNA polymerase subunit beta///RNA polymerase, beta subunit///DNA-directed RNA polymerase subunit beta","b3987","DNA-directed 5'-3' RNA polymerase activity///protein binding","GO:0003899///GO:0005515","regulation of biological process","GO:0050789","cytoplasm///cytosol///membrane","GO:0005737///GO:0005829///GO:0016020","NC_004431.1 (4713339..4717400)///NC_002655.2 (5058887..5062915)///NC_000913.3 (4181245..4185273)///NC_002695.1 (4990141..4994169)","1760225_s_at","1039870",0.211213745840393,0.00302326785272857
0.998974957609354,0.74598489429304,0.341595445401249,-5.79850486262499,0.290893069767252,"yehB///ECs2915","hypothetical protein///outer membrane protein","Z3277",NA,NA,NA,NA,NA,NA,"NC_002655.2 (2934385..2936865, complement)///NC_002695.1 (2864154..2866634, complement)","1767835_s_at","958121",1.10297287699444,0.00302291899471177
0.998974957609354,0.746090091831443,-0.341447330003065,-5.79855904603464,-0.287781389062629,"dxs///ECs0474","1-deoxy-D-xylulose-5-phosphate synthase///1-deoxy-D-xylulose-5-phosphate synthase","Z0523","1-deoxy-D-xylulose-5-phosphate synthase activity///1-deoxy-D-xylulose-5-phosphate synthase activity///thiamine pyrophosphate binding","GO:0008661///GO:0008661///GO:0030976","ubiquinone biosynthetic process///isoprenoid biosynthetic process///pyridoxine biosynthetic process///thiamine biosynthetic process///isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway///isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway","GO:0006744///GO:0008299///GO:0008615///GO:0009228///GO:0019288///GO:0019288","cytosol///cytosol","GO:0005829///GO:0005829","NC_002655.2 (504370..506232, complement)///NC_002695.1 (504368..506230, complement)","1762441_s_at","957384",1.0916477226829,0.00302275570218082
0.998974957609354,0.746243130823459,-0.341231870670526,-5.79863782515449,-0.0615611847680118,"Z0284///yafQ///ECs0252","hypothetical protein///mRNA interferase toxin of toxin-antitoxin pair YafQ/DinJ///hypothetical protein","b0225",NA,NA,NA,NA,NA,NA,"NC_002655.2 (283929..284132, complement)///NC_000913.3 (245961..246239, complement)///NC_002695.1 (283928..284188, complement)","1766667_s_at","957038",0.233668898882438,0.00302251830125073
0.998974957609354,0.746253856335653,0.341216771213258,-5.79864334424327,0.0720330006183527,"hupB///hupB///hupB///ECs0494","transcriptional regulator HU subunit beta///transcriptional regulator HU subunit beta///HU, DNA-binding transcriptional regulator, beta subunit///transcriptional regulator HU subunit beta","b0440","DNA binding///DNA binding///protein binding///identical protein binding","GO:0003677///GO:0003677///GO:0005515///GO:0042802","transcription, DNA-templated///transcription, DNA-templated","GO:0006351///GO:0006351","cytosol///cytosol","GO:0005829///GO:0005829","NC_004431.1 (535378..535650)///NC_002655.2 (527505..527777)///NC_000913.3 (461451..461723)///NC_002695.1 (527503..527775)","1765652_s_at","1035227",0.273429058290519,0.00302250167016977
0.998974957609354,0.746258434403982,0.341210326201619,-5.79864569992539,0.0699758178071299,"corA///corA///Z5336///corA///ECs4746","magnesium/nickel/cobalt transporter CorA///magnesium/nickel/cobalt transporter CorA///magnesium/cobalt transporter CorA///magnesium/nickel/cobalt transporter///magnesium/nickel/cobalt transporter CorA","Z5336","cobalt ion transmembrane transporter activity///cobalt ion transmembrane transporter activity///cobalt ion transmembrane transporter activity///magnesium ion transmembrane transporter activity///magnesium ion transmembrane transporter activity///magnesium ion transmembrane transporter activity///nickel cation transmembrane transporter activity///nickel cation transmembrane transporter activity","GO:0015087///GO:0015087///GO:0015087///GO:0015095///GO:0015095///GO:0015095///GO:0015099///GO:0015099","cobalt ion transport///cobalt ion transport///magnesium ion transport///magnesium ion transport///nickel cation transmembrane transport","GO:0006824///GO:0006824///GO:0015693///GO:0015693///GO:0035444","integral component of plasma membrane","GO:0005887","NC_004431.1 (4505078..4506028)///NC_002655.2 (4864730..4865680)///NC_002655.2 (4867272..4867391)///NC_000913.3 (4001426..4002376)///NC_002695.1 (4795967..4796917)","1766240_s_at","1038460",0.265625244081042,0.00302249457164532
0.998974957609354,0.746293399532038,-0.341161102785437,-5.79866368991752,-0.65919834791122,"yfcA","hypothetical protein","c2873","molecular_function","GO:0003674","response to heat","GO:0009408","plasma membrane///plasma membrane","GO:0005886///GO:0005886","NC_004431.1 (2726549..2727358, complement)","1760986_at","1038435",2.50265007673978,0.00302244036182351
0.998974957609354,0.746818403866092,0.340422124810043,-5.79893347157673,0.186076128437165,"c5073","hypothetical protein","c5073",NA,NA,NA,NA,NA,NA,"NC_004431.1 (4847558..4847689, complement)","1760162_at","1038743",0.707972539686669,0.00302162753632747
0.998974957609354,0.746842016443125,0.340388893657308,-5.79894559030858,0.0712766959330864,"moaB///moaB///moaB///ECs0860","molybdenum cofactor biosynthesis protein B///molybdopterin biosynthesis, protein B///inactive molybdopterin adenylyltransferase///molybdenum cofactor biosynthesis protein B","b0782","identical protein binding","GO:0042802","regulation of biological process","GO:0050789","cytosol///cytosol","GO:0005829///GO:0005829","NC_004431.1 (840676..841188)///NC_002655.2 (942073..942585)///NC_000913.3 (818055..818567)///NC_002695.1 (940420..940932)","1765982_s_at","1037746",0.27121625064516,0.00302159102890033
0.998974957609354,0.747023370666701,0.340133679452008,-5.79903862420539,0.595123968906433,"intT///ECs2617","integrase for prophage CP-933T///integrase","Z2966",NA,NA,NA,NA,NA,NA,"NC_002655.2 (2668339..2669340, complement)///NC_002695.1 (2593128..2594129, complement)","1763659_s_at","961878",2.26621617264681,0.00302131078087068
0.998974957609354,0.747137429653524,0.339973180987895,-5.79909709706286,0.0540600742247577,"treA///treA///treA","trehalase///trehalase, periplasmic///periplasmic trehalase","Z1968","alpha,alpha-trehalase activity","GO:0004555","trehalose catabolic process///trehalose catabolic process///cellular response to DNA damage stimulus///cellular hyperosmotic response","GO:0005993///GO:0005993///GO:0006974///GO:0071474","outer membrane-bounded periplasmic space","GO:0030288","NC_004431.1 (1488887..1490584, complement)///NC_002655.2 (1786041..1787498, complement)///NC_000913.3 (1245679..1247376, complement)","1759084_s_at","1035431",0.205956502675556,0.00302113465507314
0.998974957609354,0.74713949528284,0.339970274425206,-5.79909815574031,0.185709233826625,"acnB","aconitate hydratase 2; aconitase B; 2-methyl-cis-aconitate hydratase","b0118",NA,NA,"aerobic respiration///anaerobic respiration///tricarboxylic acid cycle","GO:0009060///GO:0009061///GO:0006099",NA,NA,"NC_000913.3 (131615..134212)","1768073_at","944864",0.707515701041606,0.00302113146633048
0.998974957609354,0.747268237560803,0.339789126795052,-5.79916411937204,0.197971015931637,"ymdA///Z1678///ymdA///ECs1422","hypothetical protein///hypothetical protein///uncharacterized protein///hypothetical protein","b1044",NA,NA,NA,NA,NA,NA,"NC_004431.1 (1248914..1249225)///NC_002655.2 (1549642..1549953)///NC_000913.3 (1105414..1105725)///NC_002695.1 (1464556..1464867)","1764274_s_at","1035007",0.75463277601407,0.00302093279010581
0.998974957609354,0.747304735459947,-0.339737774562201,-5.79918281282893,-0.0543998007748669,"hemN///hemN///hemN///ECs4789","coproporphyrinogen III oxidase///coproporphyrinogen III oxidase///coproporphyrinogen III oxidase, SAM and NAD(P)H dependent, oxygen-independent///coproporphyrinogen III oxidase","b3867","4 iron, 4 sulfur cluster binding///coproporphyrinogen dehydrogenase activity","GO:0051539///GO:0051989","protoporphyrinogen IX biosynthetic process///protoporphyrinogen IX biosynthetic process from glutamate","GO:0006782///GO:0019353","cytoplasm","GO:0005737","NC_004431.1 (4577536..4578909)///NC_002655.2 (4916759..4918132)///NC_000913.3 (4052045..4053418)///NC_002695.1 (4847995..4849368)","1763453_s_at","1038210",0.207394388393673,0.00302087648954912
0.998974957609354,0.747319214010468,-0.339717403654452,-5.79919022758681,-0.0620852671984391,"sohB///sohB///sohB///ECs1844","periplasmic protease///periplasmic protease///inner membrane protein, S49 peptidase family protein///periplasmic protease","b1272","molecular_function","GO:0003674","proteolysis","GO:0006508","plasma membrane///integral component of plasma membrane","GO:0005886///GO:0005887","NC_004431.1 (1572932..1573981)///NC_002655.2 (2256088..2257137, complement)///NC_000913.3 (1329332..1330381)///NC_002695.1 (1830039..1831088)","1765108_s_at","1035521",0.236708736863351,0.00302085415822847
0.998974957609354,0.747356527214114,-0.339664905798397,-5.79920933420215,-0.647258785549765,NA,NA,"c0014",NA,NA,NA,NA,NA,NA,NA,"1769162_at",NA,2.46814577022909,0.00302079661483505
0.998974957609354,0.7474326773726,0.339557769628982,-5.79924831771952,0.229582732377353,"Z2399///ECs1942","regulatory protein Cro of prophage CP-933R///regulatory protein","Z2399",NA,NA,NA,NA,NA,NA,"NC_002655.2 (2157197..2157523, complement)///NC_002695.1 (1929714..1929968)","1768245_s_at","961142",0.875727681201491,0.00302067921156518
0.998974957609354,0.747480069267841,-0.339491095947267,-5.79927257227907,-0.401285247159147,"yhjR///yhjR///yhjR///ECs4415","hypothetical protein///hypothetical protein///DUF2629 family protein///hypothetical protein","b3535","molecular_function","GO:0003674","bacterial cellulose biosynthetic process","GO:0090540","cellular_component","GO:0005575","NC_004431.1 (4134720..4134908, complement)///NC_002655.2 (4505370..4505558, complement)///NC_000913.3 (3695997..3696185, complement)///NC_002695.1 (4438143..4438331, complement)","1766976_s_at","1037221",1.5309758322094,0.00302060616851264
0.998974957609354,0.7476778690984,0.339212838603553,-5.7993737477499,0.442276840728435,"Z0252///ECs0221","hypothetical protein///hypothetical protein","Z0252",NA,NA,NA,NA,NA,NA,"NC_002655.2 (249761..250381, complement)///NC_002695.1 (249760..250380, complement)","1766066_s_at","956996",1.68875033099291,0.00302030149571243
0.998974957609354,0.747720140526755,-0.339153376723992,-5.79939535806821,-0.138935172118524,"tatE///tatE///tatE///tatE","twin arginine translocase protein E///twin arginine translocase E///TatABCE protein translocation system subunit///twin arginine translocase E","b0627","molecular_function","GO:0003674","protein transport by the Tat complex///intracellular protein transmembrane transport","GO:0043953///GO:0065002","plasma membrane///integral component of plasma membrane///TAT protein transport complex","GO:0005886///GO:0005887///GO:0033281","NC_004431.1 (699539..699742)///NC_002655.2 (740084..740287)///NC_000913.3 (658947..659150)///NC_002695.1 (740303..740506)","1764826_s_at","1036793",0.530590643935232,0.00302023642386868
0.998974957609354,0.747759854266738,-0.339097513937447,-5.79941565707233,-0.502394680572229,"ECs0810///ECs2980///ECs1197","protein NinE///protein NinE///protein NinE","ECs0810",NA,NA,NA,NA,NA,NA,"NC_002695.1 (896054..896236)///NC_002695.1 (2928012..2928188, complement)///NC_002695.1 (1262970..1263152)","1762090_s_at","917551",1.91895131355066,0.0030201753018577
0.998974957609354,0.747761389957279,0.339095353804233,-5.79941644194146,0.105360689920735,"speE///speE///speE///ECs0125","spermidine synthase///spermidine synthase///spermidine synthase (putrescine aminopropyltransferase)///spermidine synthase","b0121","spermidine synthase activity///spermidine synthase activity///spermidine synthase activity///thermospermine synthase activity///cadaverine aminopropyltransferase activity","GO:0004766///GO:0004766///GO:0004766///GO:0010487///GO:0043918","spermidine biosynthetic process///spermidine biosynthetic process","GO:0008295///GO:0008295","cytosol///cytosol","GO:0005829///GO:0005829","NC_004431.1 (145927..146793, complement)///NC_002655.2 (139971..140837, complement)///NC_000913.3 (135598..136464, complement)///NC_002695.1 (139970..140836, complement)","1764814_s_at","1040054",0.402439217800625,0.00302017293857541
0.998974957609354,0.747859039779616,-0.338958001386996,-5.79946633818331,-0.0761912492620382,"mukE///mukE///mukE///ECs1006","condesin subunit E///condesin subunit E///chromosome condensin MukBEF, MukE localization factor///condesin subunit E","b0923","protein binding","GO:0005515","regulation of biological process","GO:0050789","cellular_component","GO:0005575","NC_004431.1 (1026555..1027286)///NC_002655.2 (1194514..1195191)///NC_000913.3 (975622..976326)///NC_002695.1 (1105264..1105968)","1763537_s_at","1038800",0.291140573988866,0.00302002270214737
0.998974957609354,0.748003325036607,0.338755066083699,-5.79954002355487,0.0540564475748351,"yfbH///Z3514///arnD///ECs3144","hypothetical protein///hypothetical protein///undecaprenyl phosphate-alpha-L-ara4FN deformylase///4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD","b2256",NA,NA,NA,NA,NA,NA,"NC_004431.1 (2656400..2657290)///NC_002655.2 (3170487..3171377)///NC_000913.3 (2370018..2370908)///NC_002695.1 (3100531..3101421)","1760890_s_at","1038323",0.206683226496962,0.00301980085082693
0.998974957609354,0.748025444893641,0.338723956235939,-5.79955131575413,0.0667931170345284,"yfiF///yfiF///yfiF///ECs3447","methyltransferase///methyltransferase///putative methyltransferase///methyltransferase","b2581","protein binding","GO:0005515","regulation of biological process","GO:0050789","cytosol","GO:0005829","NC_004431.1 (2980183..2981220, complement)///NC_002655.2 (3507527..3508564, complement)///NC_000913.3 (2717491..2718528, complement)///NC_002695.1 (3437689..3438726, complement)","1760786_s_at","1038820",0.255404960320428,0.00301976685380058
0.998974957609354,0.748140624507563,0.338561971299397,-5.79961009678988,0.210009870968599,"c0471","hypothetical protein","c0471",NA,NA,NA,NA,NA,NA,"NC_004431.1 (460376..460570, complement)","1765415_s_at","1036197",0.803424484886311,0.00301958988997068
0.998974957609354,0.748167041949978,-0.338524820111192,-5.79962357442017,-0.492146694277061,"Z3231///ECs2870","hypothetical protein///hypothetical protein","Z3231",NA,NA,NA,NA,NA,NA,"NC_002655.2 (2885478..2885768)///NC_002695.1 (2815263..2815553)","1759280_s_at","958088",1.88298814588638,0.00301954931621429
0.998974957609354,0.748177627714451,0.338509933367699,-5.79962897460603,0.207219270415767,"mutS","DNA mismatch repair protein MutS","c3294",NA,NA,NA,NA,NA,NA,"NC_004431.1 (3138250..3140811)","1768927_at","1039100",0.792870487365646,0.00301953305936755
0.998974957609354,0.748313977857271,0.338318192199958,-5.79969850872588,0.162002346468958,"tatD///yigW///tatD///ECs4769","quality control of Tat-exported FeS proteins; Mg-dependent cytoplasmic DNase///DNase TatD///DNase TatD///DNase TatD","b3841","3'-5'-exoribonuclease activity///deoxyribonuclease activity///single-stranded DNA 3'-5' exodeoxyribonuclease activity///single-stranded DNA 3'-5' exodeoxyribonuclease activity///metal ion binding///metal ion binding","GO:0000175///GO:0004536///GO:0008310///GO:0008310///GO:0046872///GO:0046872","DNA catabolic process, exonucleolytic///response to hydrogen peroxide///RNA phosphodiester bond hydrolysis","GO:0000738///GO:0042542///GO:0090501","cytoplasm///cytosol///cytosol","GO:0005737///GO:0005829///GO:0005829","NC_000913.3 (4023554..4024336)///NC_004431.1 (4549394..4550188)///NC_002655.2 (4888615..4889409)///NC_002695.1 (4819863..4820645)","1762925_s_at","2847752",0.620211026497489,0.00301932374001035
